"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
501,6160,4104,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meelstraat","Meelstraat","rue de la farine","Rue de la farine","van molenaarstraat tot lievegang.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
502,6161,4105,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meerschstraat","Meerschstraat","rue des prairies","Rue des prairies","s. Amandsberg, van antwerpschen steenweg tot Gentstraat s. Amandsb.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
503,6162,4106,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meerschstraat","Meerschstraat","rue des prairies","Rue des prairies","van den kortrijkschen steenweg tot s. Denijs.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
504,6163,4107,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meersteeg","Meersteeg","rue du lac","Rue du lac","van abrahamstr. tot burgstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
505,6164,4108,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meirelbekestraat","Meirelbekestraat","rue de Meirelbeke","Rue de Meirelbeke","van gildestraat tot oude beestenmarkt.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
506,6165,4108,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meirelbekestraat","Meirelbekestraat","rue de Meirelbeke","Rue de Meirelbeke","Gentbrugge, van mellestraat tot Meirelbeke.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
507,6166,4110,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mellestraat","Mellestraat","rue de Melle","Rue de Melle","Gentbrugge, van zwarte heirestraat tot Melle.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
508,6167,4111,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Merelstraat","Merelstraat","rue du merle","Rue du merle","van zwijnaardschen steenweg tot kraaistraat.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
509,6168,4112,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mertensstraat","Mertensstraat","rue Mertens","Rue Mertens","s. Amandsberg, van oost ackerstraat tot schoolstraat.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
510,6169,4113,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Metdepenningensstraat","Metdepenningensstraat","rue Metdepenningen","Rue Metdepenningen","van van hulthemsstraat tot lange kazernenstraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
511,6170,71059,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Metsersstraat","Metsersstraat","rue des maçons","Rue des maçons","van regattendreef tot wollestraat","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
512,6171,4115,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meulestede","Meulestede","hameau de Meulestede","Hameau de Meulestede","van meulesteedschen steenweg tot Wondelgem Evergem-Oostakker.","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
513,6172,4116,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meulesteedschesteenweg","Meulesteedschesteenweg","chaussée de Meulestede","Chaussée de Meulestede","van voormuide tot Meulestede","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
514,6173,4117,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Meulestedekaai","Meulestedekaai","quai de meulestede","Quai de meulestede","v. voorhavendreef tot meulestedebrug","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
515,6174,4118,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Minnemansteeg","Minnemansteeg","rue des amants","Rue des amants","van oude vlasmarkt tot kleine penitentenstraat.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
516,6175,4119,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Minnemeersch","Minnemeersch","place du pré d'amour","Place du pré d'amour","van goudstraat tot minnemeerschbrug",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=592&xywh=-661%2C0%2C4469%2C2706"
517,6176,4120,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mirystraat","Mirystraat","rue Miry","Rue Miry","van slijpstraat tot nieuwland",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
518,6177,4121,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Modenaaisteeg","Modenaaisteeg","rue des couturrières","Rue des couturrières","van veldstraat tot predikheerenlei.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
519,6178,4122,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molekenstraat","Molekenstraat","rue du moulinet","Rue du moulinet","v. veldstraat tot de lei.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
520,6179,4123,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenaarstraat","Molenaarstraat","rue des meuniers","Rue des meuniers","van augustijnenkaai tot vogelenzangkaai.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
521,6180,4124,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenaarstraat","Molenaarstraat","rue des meuniers","Rue des meuniers","Ledeberg, van brusselsche steenweg tot leemstraat (Gentbrugge)",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
522,6181,4125,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenstraat","Molenstraat","rue du moulin","Rue du moulin","Ledeberg, van de vanlokerenstraat tot de langestraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
523,6182,4126,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenstraat","Molenstraat","rue du moulin","Rue du moulin","s. Amandsberg, achter het nieuw begijnhof, van schoolstraat tot kouterstraat ",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
524,6183,4127,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Molenweg","Molenweg","chemin du moulin","Chemin du moulin","van coupure, linker oever tot bijlokevest.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
525,6184,4128,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mooriaanstraat","Mooriaanstraat","rue du maure","Rue du maure","Ledeberg, van langestr. tot hundelgemschen steenweg.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
526,6185,4129,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Mortierstr.","Mortierstraat","rue du mortier","Rue du mortier","v. veerstr. tot Van Eyckst. en Van Eyckplaats.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
527,6186,4130,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Moutsteeg","Moutsteeg","rue du malt","Rue du malt","van onderwijsstraat naar de schelde.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
528,6187,4131,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Muinkbrugstraat","Muinkbrugstraat","rue du pont des moines","Rue du pont des moines","van s. Amandstraat tot muinkkaai.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
529,6188,4132,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Muinkkaai","Muinkkaai","quai des moines","Quai des moines","van Lieven Bauwensplaats langs de opperschelde, tot Benardstraat.",5,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
530,6189,4133,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Musschenstraat","Musschenstraat","r. des moineaux","Rue des moineaux","van kortrijkschen steenveeg tot zwijnaardschen steenweg, s. Pieters-Aalst.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
531,6190,4134,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nachtegaalstraat","Nachtegaalstraat","rue du rossignol","Rue du rossignol","van brugschen steenveeg tot groendreef.",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
532,6191,4135,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nassaustraat","Nassaustraat","rue Nassau","Rue Nassau","van kortrijkschen steenweg tot boulevard Léopold.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
533,6192,3814,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nationale galerij","Nationale galerij","galerie nationale","Galerie nationale","van Vanderdoncktloorgang tot Vlaanderenstraat.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
534,6193,4137,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nederkouter","Nederkouter","rue basse des champs","Rue basse des champs","van ketelbrug tot kortrijkschestraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
535,6194,4138,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nederpolder","Nederpolder","rue du bas-poldre","Rue du bas-poldre","van hoogpoort tot roskamstraat.",1,"2|1","1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
536,6195,4264,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nederscheldekaai","Nederscheldekaai",,,"ziet reep.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
537,6196,3746,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nederscheldestraat","Nederscheldestraat","rue du bas-escaut","Rue du bas-escaut","ziet Conservatoriumstraat",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
538,6197,4141,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nettestraat","Nettestraat","rue du filet","Rue du filet","van drongenschen steenweg tot brugschen steenweg",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
539,6198,4142,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","New-Yorkstraat","New-yorkstraat","r. de New-York","Rue de New-York","van meulesteedscher steenweg tot voorhavendreef.","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
540,6199,4143,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nieuwbegijnhofstraat","Nieuwbegijnhofstraat","rue du nouveau béguinage","Rue du nouveau béguinage","van lendermondschen steenweg tot Oostakkerstraat.",7,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
541,6200,4144,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nieuwbrugkaai","Nieuwbrugkaai","quai du pont neuf","Quai du pont neuf","van nieuwbrug tot pasbrug.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
542,6201,4145,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nieuwe casinostraat","Nieuwe casinostraat","rue neuve du casino","Rue neuve du casino","van twaalfkamersstraat tot casinoplaats.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
543,6202,4146,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Nieuwe hospitaalstraat","Nieuwe hospitaalstraat","rue du nouvel hôpital","Rue du nouvel hôpital","van de coupure tot het nieuw hospitaal.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=593&xywh=-661%2C0%2C4469%2C2706"
