"order_id","spacetime_volume_id","place_type","place_name_NL","place_name_FR","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
613,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pauwstraat","rue du paon","de krommestraat tusschen het het uiteinde v. haanstr. en meulesteedschensteenw.","HM 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
614,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pekelharing","rue du hareng-pec","v. lindenlei tot ijperstr.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
615,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pelikaanstraat","r. du pélican","v. belgradestr. tot aabeelstr.",4,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
616,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Penitentenstraat","rue des pénitents","van kleine botermarkt tot wolvensteeg.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
617,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pensmarkt","marché aux tripes","van groenselmarkt tot hooiaard.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
618,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Penssteeg","impasse aux tripes","op de hoogstraat, zonder eind.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
619,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pensstraat","rue aux tripes","van koornlei tot drapstraat.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
620,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Peperstraat","rue du poivre","van hoogstraat tot burgstr.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
621,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Perkamentstr.","r. du parchemin","van burgstr. tot de lei.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
622,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Peterceliestraat","rue du persil","van boomstraat tot brugschensteenweg.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
623,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Petroleumstraat","rue du pétrole","van toekomststraat tot scheldeboulevard",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
624,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pharaïldeplaats",,"ziet veerleplaats.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
625,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Phoenixstraat, buiten de brugschepoort","rue du phénix, faub. de Bruges","van leikaai tot brugschen steenweg.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
626,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plataanstraat","rue du platane","van plezantevest tot gasmeterlaan.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
627,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plateaustraat","rue Plateau","van nederkouter tot Sint Pietersnieuwstraat.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
628,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plattensteeger",,"maakt deel van s. salvatorstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
629,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plaisanceboulevard",,"ziet boulevard van plaisance.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
630,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plezantevest","rempart de plaisance","ziet boulevard van plaisance.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
631,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ploegstraat","rue de la charrue","van den meulesteedschen steenweg tusschen 160 en 162 tot ijzeren weg.","HM 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
632,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Plottersgracht","fossé des corroyeurs","van hertogstraat tot roodekoningstraat.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
633,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pluimstraat","rue de la plume","van tinnenpotstraat tot korte zilverstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
634,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Poel","place du marais","v. drapstraat tot hoogstr.",2,"2 en 3","1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
635,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Poelmanstraat","rue Poelman","ziet kleine statiestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
636,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pollepelstraat","rue de la cuiller","van savaanstraat tot bagattenstraat.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
637,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pontstraat","rue du ponton","Gentbrugge, van posthoornstraat Gentbrugge tot de schelde.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
638,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Populierstraat","rue du peuplier","van boulevard van plaisance tot gasmeterlaan.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
639,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraatje",,"ziet kromsteeg.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
640,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraat","rue du cornet de poste","Ledeberg, van brusselschen steenweg tot brusselschen steenweg Gentbrugge.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
641,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Posthoornstraat","rue du cornet de poste","Gentbrugge van posthoornstraat Ledeberg tot kerkstraat Gentbrugge.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
642,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Pouillemarkt","marché aux poulets","ziet kiekenmarkt.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
643,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Predikheerenlei","quai des dominicains","van graslei tot hoornstraat.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
644,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Predikheerenstraat","rue des dominicains","van predikheerenbrug tot onderbergen.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
645,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Priestersstr.","r. des prêtres","v. s. salvatorstr. tot dok.","H 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
646,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Priestersstraat","rue des prêtres","Gentbrugge, van hofstraat tot heidestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
647,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prinsenhof","cour du prince","v. groot gewat tot rabotweg.",2,"3 2e prinsenhofzakstraat of hofsteeg (impasse de la cour) in ’t prinsenhof, straat zonder einde.","1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
648,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prinsenplaats","place du prince","van prinsenhof tot korte zilverstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
649,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prinsenstraat","rue du prince","van het prinsenhof tot de rabotstraat (voortijds de 1e prinsenhofzaksteeg).",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
650,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Prooststraat","rue du prévôt","van s. machariusstraat tot kazemattenstraat.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
651,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Proveniersstraat","rue des prébendiers","van begijnhofplaats tot begijnenstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
652,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Puinstraat","rue des ruines","van boulevard Lousbergs tot ossenstraat.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
653,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rabotdreef","avenue du rabot","van De Smetstraat tot turfstraat.","H 6",3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
654,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rabotstraat","rue du rabot","van begijnendries tot begijnhofboulevard.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=632&xywh=-687%2C-1%2C4496%2C2723"
655,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rabotweg","passage de rabot","van prinsenhof tot begijnhofboulevard.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=633&xywh=-687%2C-1%2C4496%2C2723"
656,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Raffinadestraat","rue de la raffinerie","van waaistraat tot de lei, achterlei.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=633&xywh=-687%2C-1%2C4496%2C2723"
657,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ram","rue du bélier","van hoogstraat tot burgstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=633&xywh=-687%2C-1%2C4496%2C2723"
658,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rapenstraat","rue des navets","van lange violettenstraat tot Antheunisstraat.",4,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=633&xywh=-687%2C-1%2C4496%2C2723"
659,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Rasphuisstraat","rue de la maison de force","van hoogstraat tot coupure, rechter oever.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=633&xywh=-687%2C-1%2C4496%2C2723"
660,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ravenstraat","rue du corbeau","van veldstraat tot de rivier, oude ajuinenlei.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=633&xywh=-687%2C-1%2C4496%2C2723"
